,table_name,schema_name,column_name,data_type,null?,default,kind,expression,comment,database_name,autoincrement
118,FUNCTIONS,INFORMATION_SCHEMA,COMPRESSION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Type of compression used for serializing function payload,SALESFORCE,
119,FUNCTIONS,INFORMATION_SCHEMA,IMPORTS,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,List of imports for the function,SALESFORCE,
120,FUNCTIONS,INFORMATION_SCHEMA,HANDLER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Handler for the function,SALESFORCE,
121,FUNCTIONS,INFORMATION_SCHEMA,TARGET_PATH,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Stage path for storage of compiled inline Java UDF code,SALESFORCE,
122,INFORMATION_SCHEMA_CATALOG_NAME,INFORMATION_SCHEMA,CATALOG_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,The name of the database in which this information_schema resides.,SALESFORCE,
123,LOAD_HISTORY,INFORMATION_SCHEMA,SCHEMA_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema of target table,SALESFORCE,
124,LOAD_HISTORY,INFORMATION_SCHEMA,FILE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of source file,SALESFORCE,
125,LOAD_HISTORY,INFORMATION_SCHEMA,TABLE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of target table,SALESFORCE,
126,LOAD_HISTORY,INFORMATION_SCHEMA,LAST_LOAD_TIME,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Timestamp of the load record,SALESFORCE,
127,LOAD_HISTORY,INFORMATION_SCHEMA,STATUS,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,"Status: loaded, load failed or partially loaded",SALESFORCE,
128,LOAD_HISTORY,INFORMATION_SCHEMA,ROW_COUNT,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Number of rows loaded from the source file,SALESFORCE,
129,LOAD_HISTORY,INFORMATION_SCHEMA,ROW_PARSED,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Number of rows parsed from the source file,SALESFORCE,
130,LOAD_HISTORY,INFORMATION_SCHEMA,FIRST_ERROR_MESSAGE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,First error of the source file,SALESFORCE,
131,LOAD_HISTORY,INFORMATION_SCHEMA,FIRST_ERROR_LINE_NUMBER,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Line number of the first error,SALESFORCE,
132,LOAD_HISTORY,INFORMATION_SCHEMA,FIRST_ERROR_CHARACTER_POSITION,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Position of the first error character,SALESFORCE,
133,LOAD_HISTORY,INFORMATION_SCHEMA,FIRST_ERROR_COL_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Column name of the first error,SALESFORCE,
134,LOAD_HISTORY,INFORMATION_SCHEMA,ERROR_COUNT,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Number of error rows in the source file,SALESFORCE,
135,LOAD_HISTORY,INFORMATION_SCHEMA,ERROR_LIMIT,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,"If the number of error reach this limit, then abort",SALESFORCE,
136,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,GRANTOR,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Role who granted the privilege,SALESFORCE,
137,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,GRANTEE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Role to whom the privilege is granted,SALESFORCE,
138,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,OBJECT_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database containing the object on which the privilege is granted,SALESFORCE,
139,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,OBJECT_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema containing the object on which the privilege is granted,SALESFORCE,
140,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,OBJECT_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the object on which the privilege is granted,SALESFORCE,
141,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,OBJECT_TYPE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Type of the object on which the privilege is granted,SALESFORCE,
142,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,PRIVILEGE_TYPE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Type of the granted privilege,SALESFORCE,
143,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,IS_GRANTABLE,"{""type"":""TEXT"",""length"":3,""byteLength"":12,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Whether the privilege was granted WITH GRANT OPTION,SALESFORCE,
144,OBJECT_PRIVILEGES,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the privilege,SALESFORCE,
145,PIPES,INFORMATION_SCHEMA,PIPE_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database that the pipe belongs to,SALESFORCE,
146,PIPES,INFORMATION_SCHEMA,PIPE_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema that the pipe belongs to,SALESFORCE,
147,PIPES,INFORMATION_SCHEMA,PIPE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the pipe,SALESFORCE,
148,PIPES,INFORMATION_SCHEMA,PIPE_OWNER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the role that owns the pipe,SALESFORCE,
149,PIPES,INFORMATION_SCHEMA,DEFINITION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Definition of the pipe as it was created,SALESFORCE,
150,PIPES,INFORMATION_SCHEMA,IS_AUTOINGEST_ENABLED,"{""type"":""TEXT"",""length"":3,""byteLength"":12,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Whether this is an auto-ingest tpipe,SALESFORCE,
151,PIPES,INFORMATION_SCHEMA,NOTIFICATION_CHANNEL_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Notification channel name if it is an auto-ingest pipe,SALESFORCE,
152,PIPES,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the pipe,SALESFORCE,
153,PIPES,INFORMATION_SCHEMA,LAST_ALTERED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Last altered time of the pipe,SALESFORCE,
154,PIPES,INFORMATION_SCHEMA,COMMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Comment for this pipe,SALESFORCE,
155,PIPES,INFORMATION_SCHEMA,PATTERN,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Pattern used to filter the files in Snowpipe,SALESFORCE,
156,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database which the procedure belongs to,SALESFORCE,
157,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema which the procedure belongs to,SALESFORCE,
158,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the procedure,SALESFORCE,
159,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_OWNER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the role that owns the procedure,SALESFORCE,
160,PROCEDURES,INFORMATION_SCHEMA,ARGUMENT_SIGNATURE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Type signature of the procedure's arguments,SALESFORCE,
161,PROCEDURES,INFORMATION_SCHEMA,DATA_TYPE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Return value data type,SALESFORCE,
162,PROCEDURES,INFORMATION_SCHEMA,CHARACTER_MAXIMUM_LENGTH,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Maximum length in characters of string return value,SALESFORCE,
163,PROCEDURES,INFORMATION_SCHEMA,CHARACTER_OCTET_LENGTH,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Maximum length in bytes of string return value,SALESFORCE,
164,PROCEDURES,INFORMATION_SCHEMA,NUMERIC_PRECISION,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Numeric precision of numeric return value,SALESFORCE,
165,PROCEDURES,INFORMATION_SCHEMA,NUMERIC_PRECISION_RADIX,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Radix of precision of numeric return value,SALESFORCE,
166,PROCEDURES,INFORMATION_SCHEMA,NUMERIC_SCALE,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Scale of numeric return value,SALESFORCE,
167,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_LANGUAGE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Language of the procedure,SALESFORCE,
168,PROCEDURES,INFORMATION_SCHEMA,PROCEDURE_DEFINITION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Procedure definition,SALESFORCE,
169,PROCEDURES,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the procedure,SALESFORCE,
170,PROCEDURES,INFORMATION_SCHEMA,LAST_ALTERED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Last altered time of the procedure,SALESFORCE,
171,PROCEDURES,INFORMATION_SCHEMA,COMMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Comment for this procedure,SALESFORCE,
172,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,CONSTRAINT_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database that the constraint belongs to,SALESFORCE,
173,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,CONSTRAINT_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema that the constraint belongs to,SALESFORCE,
174,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,CONSTRAINT_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the constraint,SALESFORCE,
175,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,UNIQUE_CONSTRAINT_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database of the unique constraint referenced by the current constraint,SALESFORCE,
176,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,UNIQUE_CONSTRAINT_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema of the unique constraint referenced by the current constraint,SALESFORCE,
177,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,UNIQUE_CONSTRAINT_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the unique constraint referenced by the current constraint,SALESFORCE,
178,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,MATCH_OPTION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Match option for the constraint,SALESFORCE,
179,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,UPDATE_RULE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Update Rule for the current constraint,SALESFORCE,
180,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,DELETE_RULE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Delete Rule for the current constraint,SALESFORCE,
181,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,COMMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Comment for this constraint,SALESFORCE,
182,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the constraint,SALESFORCE,
183,REFERENTIAL_CONSTRAINTS,INFORMATION_SCHEMA,LAST_ALTERED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Last altered time of the constraint,SALESFORCE,
184,REPLICATION_DATABASES,INFORMATION_SCHEMA,REGION_GROUP,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Region group of this database,SALESFORCE,
185,REPLICATION_DATABASES,INFORMATION_SCHEMA,SNOWFLAKE_REGION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Snowflake region of this database,SALESFORCE,
186,REPLICATION_DATABASES,INFORMATION_SCHEMA,ACCOUNT_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the account that owns the database,SALESFORCE,
187,REPLICATION_DATABASES,INFORMATION_SCHEMA,DATABASE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the database,SALESFORCE,
188,REPLICATION_DATABASES,INFORMATION_SCHEMA,COMMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Comment for this database,SALESFORCE,
189,REPLICATION_DATABASES,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the database,SALESFORCE,
190,REPLICATION_DATABASES,INFORMATION_SCHEMA,IS_PRIMARY,"{""type"":""BOOLEAN"",""nullable"":false}",NOT_NULL,,VIEW_COLUMN,,Whether this database is the primary,SALESFORCE,
191,REPLICATION_DATABASES,INFORMATION_SCHEMA,PRIMARY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Primary database of this replication group,SALESFORCE,
192,REPLICATION_DATABASES,INFORMATION_SCHEMA,REPLICATION_ALLOWED_TO_ACCOUNTS,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,List of accounts that can host secondary replicas for this database,SALESFORCE,
193,REPLICATION_DATABASES,INFORMATION_SCHEMA,FAILOVER_ALLOWED_TO_ACCOUNTS,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,List of accounts that can host primary replicas for this database,SALESFORCE,
194,SCHEMATA,INFORMATION_SCHEMA,CATALOG_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database that the schema belongs to,SALESFORCE,
195,SCHEMATA,INFORMATION_SCHEMA,SCHEMA_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the schema,SALESFORCE,
196,SCHEMATA,INFORMATION_SCHEMA,SCHEMA_OWNER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the role that owns the schema,SALESFORCE,
197,SCHEMATA,INFORMATION_SCHEMA,IS_TRANSIENT,"{""type"":""TEXT"",""length"":3,""byteLength"":12,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Whether this is a transient table,SALESFORCE,
198,SCHEMATA,INFORMATION_SCHEMA,IS_MANAGED_ACCESS,"{""type"":""TEXT"",""length"":3,""byteLength"":12,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Whether this is a managed access schema,SALESFORCE,
199,SCHEMATA,INFORMATION_SCHEMA,RETENTION_TIME,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":true}",true,,VIEW_COLUMN,,Number of days that historical data is retained for Time Travel,SALESFORCE,
200,SCHEMATA,INFORMATION_SCHEMA,DEFAULT_CHARACTER_SET_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Not applicable for Snowflake.,SALESFORCE,
201,SCHEMATA,INFORMATION_SCHEMA,DEFAULT_CHARACTER_SET_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Not applicable for Snowflake.,SALESFORCE,
202,SCHEMATA,INFORMATION_SCHEMA,DEFAULT_CHARACTER_SET_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Not applicable for Snowflake.,SALESFORCE,
203,SCHEMATA,INFORMATION_SCHEMA,SQL_PATH,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Not applicable for Snowflake.,SALESFORCE,
204,SCHEMATA,INFORMATION_SCHEMA,CREATED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Creation time of the schema,SALESFORCE,
205,SCHEMATA,INFORMATION_SCHEMA,LAST_ALTERED,"{""type"":""TIMESTAMP_LTZ"",""precision"":0,""scale"":9,""nullable"":true}",true,,VIEW_COLUMN,,Last altered time of the schema,SALESFORCE,
206,SCHEMATA,INFORMATION_SCHEMA,COMMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,VIEW_COLUMN,,Comment for this schema,SALESFORCE,
207,SEQUENCES,INFORMATION_SCHEMA,SEQUENCE_CATALOG,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Database that the sequence belongs to,SALESFORCE,
208,SEQUENCES,INFORMATION_SCHEMA,SEQUENCE_SCHEMA,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Schema that the sequence belongs to,SALESFORCE,
209,SEQUENCES,INFORMATION_SCHEMA,SEQUENCE_NAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the sequence,SALESFORCE,
210,SEQUENCES,INFORMATION_SCHEMA,SEQUENCE_OWNER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Name of the role that owns the sequence,SALESFORCE,
211,SEQUENCES,INFORMATION_SCHEMA,DATA_TYPE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":false,""fixed"":false}",NOT_NULL,,VIEW_COLUMN,,Data type of the sequence,SALESFORCE,
212,SEQUENCES,INFORMATION_SCHEMA,NUMERIC_PRECISION,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":false}",NOT_NULL,,VIEW_COLUMN,,Numeric precision of the data type of the sequence,SALESFORCE,
213,SEQUENCES,INFORMATION_SCHEMA,NUMERIC_PRECISION_RADIX,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":false}",NOT_NULL,,VIEW_COLUMN,,Radix of the numeric precision of the data type of the sequence,SALESFORCE,
214,SEQUENCES,INFORMATION_SCHEMA,NUMERIC_SCALE,"{""type"":""FIXED"",""precision"":9,""scale"":0,""nullable"":false}",NOT_NULL,,VIEW_COLUMN,,Scale of the data type of the sequence,SALESFORCE,
